uservip_degree,timestamp,content,opername,upcount
4,2055,这种简历读出来 自带混响的 ,,4
3,2055,听这个男生说话，我浑身起鸡皮疙瘩！！！,,1
0,2055,前方学霸警告，学渣请自觉躲避,十二🌦,0
1,2055,前方学霸警告，学渣请自觉躲避,,0
0,2055,前方学霸警告，学渣请自觉躲避,✨,0
0,2055,这种简历读出来 自带混响的 ,,1
0,2055,大家注意  晋江男主出现了,Yolanda,0
0,2055,前方高能预警,Stars、,0
0,2055,他来了他来了,Stars、,0
0,2055,学霸来袭，,Stars、,0
0,2055,前方高能预警！,听说,1
3,2055,前方高能预警！,,19
0,2055,前方学霸警告，学渣请自觉躲避,queen糖糖,0
0,2055,大家注意，这就是晋江男主的背景。,。,0
0,2055,不觉得有点没礼貌吗,cho拒,0
0,2055,这种简历读出来 自带混响的 ,？,0
1,2055,前方学霸警告，学渣请自觉躲避,错雨,1
1,2055,前方学霸警告，学渣请自觉躲避,,0
0,2055,大家注意，这就是晋江男主的背景。,WENLIQING.,0
0,2055,这种简历读出来 自带混响的 ,,1
0,2055,斯坦福都来了，常青藤还会远吗？,Y.姜语,0
0,2055,前方名场面，哈哈哈哈,,0
0,2055,他来了他来了 他带着offer走来了,傲,0
0,2055,这号让练的满级了？？？,小五✨,0
0,2055,本科北师大的，也就一般,郭聪翀一一晓·羽宙设计事务所,0
3,2055,这个衣着不得体吧,,2
0,2055,降维打击,,19
0,2055,对我降维打击了,-,0
0,2055,他来了他来了 他带着offer走来了,xiK-,2
0,2055,听懵了,,0
1,2055,这个人。。。英语真的很一般,硬重启就来得及-140-120-100-,9
3,2055,又来一个王者,累累累,4
0,2055,绝对的学霸,123,0
0,2055,大神来了！！是我得不到的男人！！,,1
0,2055,来阿里究极大佬,白文婷🍭,1
0,2055,这就是降维打击吗？,Atopos,0
0,2055,他来了他来了 他带着offer走来了,双双,0
0,2055,当真学霸…,爷爷の猫,0
1,2055,看了有三十遍了,YB.,0
4,2055,对我降维打击了,se7ven,1
0,2055,每个人都比在打字的你优秀,,2
0,2055,令人自卑的offer,¥,0
6,2055,前方核能，准备好准备好,,32
0,2055,前方名场面，哈哈哈哈,漫不经心,0
0,2055,我giao！这是真学霸呀救命,,0
1,2055,前方名场面，哈哈哈哈,群星闪烁,0
0,2055,高能预警，真学神来了,花有重来日，人无再少年。,0
0,2055,再来看一下高能学霸,Evangeline🌻,0
0,2055,不说只有英语专业能考专业八级吗，为什么他们法学也能,,1
0,2055,前方高能！！！！,看海,1
0,2055,斯坦福就牛皮了，我向往的专业是斯坦福电子科技。,queen糖糖,1
0,2055,他来了他来了 他带着offer走来了,-,0
5,2055,还是比较喜欢学霸，虽然我们都是学渣,,4
0,2055,哇哦,限量版溫柔,0
5,2055,这个跟李晋晔有一拼,,2
0,2055,前方高能预警,哄哄,0
6,2055,斯坦福就牛皮了，我向往的专业是斯坦福电子科技。,Ultraman,16
0,2055,你不去观察者网来这里 ？,故事终止🍀,0
0,2055,前方学霸警告，学渣请自觉躲避,  Knight,0
0,2055,绝对的学霸,小悠,0
0,2055,他来了他来了 他带着offer走来了,Ye,0
2,2055,是学霸  说大帅哥的你们没见过好看的男孩吧,,9
3,2055,听这个男生说话，我浑身起鸡皮疙瘩！！！,卤卤,0
0,2055,Bgm都变了,Hope,0
0,2055,这是我看的第三遍,故事终止🍀,0
3,2055,太放飞自我了,,2
3,2055,姐妹们前方全程高能！！！！！,,1
0,2055,还是比较喜欢学霸，虽然我们都是学渣,Y.姜语,0
7,2055,对我降维打击了,,16
0,2055,他来了他来了 他带着offer走来了,故事终止🍀,1
3,2055,斯坦福都来了，常青藤还会远吗？,,0
0,2055,好了接下来李浩源何运晨结合体2.0版来了,,0
4,2055,BGM都不一样了哈哈哈,,4
2,2055,这个也太...夸张了吧！,李易峰的第七根肋骨,3
4,2055,啊啊啊啊，这个也可以呀,阿苏勒,0
0,2055,就想问有人用0.5看吗,🈚,0
0,2055,斯坦福都来了，常青藤还会远吗？,将离.,0
0,2055,学霸上线,朝朝暮暮念啵啵,0
0,2055,前方核能，准备好准备好,哑舍,0
0,2055,前方学霸警告，学渣请自觉躲避,将离.,1
2,2055,是我老公吗？太像了,,3
0,2055,又来一个王者,xiK-,0
0,2055,别骂了别骂了已经在自闭了,🌴醉眼看雪花飘落💦,0
0,2055,大家注意，这就是晋江男主的背景。,Y.姜语,0
4,2055,当真学霸…,小叶子🍃,9
0,2055,前方高能预警！,同类,1
0,2055,天啊, ,0
0,2055,？？我震惊,Shaw,13
1,2055,跟我朋友一样 华政辩论 武大研二,,4
1,2055,他真的好帅啊,小久,2
0,2055,前方高能预警！,星河入梦,0
0,2055,听这个男生说话，我浑身起鸡皮疙瘩！！！,百毒不侵√,0
0,2055,这号让练的满级了？？？,呆桃啵啵95,0
3,2055,对我降维打击了,,1
0,2055,听这个男生说话，我浑身起鸡皮疙瘩！！！,Blue .,1
4,2055,别骂了别骂了已经在自闭了,,0
0,2055,BGM都不一样了哈哈哈,。,0
2,2055,BGM都不一样了哈哈哈,,0
3,2055,这个跟李晋晔有一拼,,0
0,2055,当真学霸…,你啊你,0
1,2055,又来一个王者,群星闪烁,1
0,2055,凡尔赛啊,,0
4,2055,前方学霸警告，学渣请自觉躲避,se7ven,0
5,2055,别人家孩子，这也太优秀过份了吧！,,0
0,2055,这个好厉害啊,雯,0
0,2055,他来了他来了 他带着offer走来了,queen糖糖,0
4,2055,大佬！！！！,,0
5,2055,giao！为什么会有这种又帅又厉害的人哭我是活着凑数的,,0
0,2055,5,日有火立也有耳伴,0
5,2055,学霸呀,,9
0,2055,我要切换0.75倍来看👀,伪君子,0
5,2055,姐妹们前方全程高能！！！！！,,11
0,2055,每个人都比在打字的你优秀,ICE,0
0,2055,前方学霸警告，学渣请自觉躲避,芋泥赞啵奶茶🍃,0
1,2055,前方学霸警告，学渣请自觉躲避,LXQ,0
1,2055,此刻等我只能鼓掌👏,,27
1,2055,维度打击,Nora雪碧,0
5,2055,王骁这名字就这么牛B么,,2
0,2055,姐妹们前方全程高能！！！！！,Gulu咕噜,0
3,2055,好运来合体,平^^^^,1
0,2055,热搜预警！！,雯,0
0,2055,哇！！！期待拔高了！！！,Kayla,0
2,2055,Bgm都变了,,59
0,2055,绝对的学霸,阳儿,0
5,2055,前方核能，准备好准备好,21.,0
0,2055,听这个男生说话，我浑身起鸡皮疙瘩！！！,xiK-,0
0,2055,好好学生,星海～阳,0
3,2055,前方核能，准备好准备好,,27
0,2055,前方核能，准备好准备好,queen糖糖,0
0,2055,我去 鸡皮疙瘩,ღ.Xxiao7,0
0,2055,好运来2.0出现了,,28
0,2055,怎么弹幕对女生就这么苛责？,𓆡𓆝𓆟𓆜𓆞𓆝𓆟𓆜𓆞,0
0,2055,他来了他来了 他带着offer走来了,浮缇鄢浅,0
0,2055,这个人是来找工作的,,4
1,2055,这个  大佬,...,1
4,2055,斯坦福都来了，常青藤还会远吗？,,0
0,2055,是我老公吗？太像了,故事终止🍀,0
3,2055,自闭症出现了,蓝橄榄,5
0,2055,对我降维打击了,,0
0,2055,他来了他来了 他带着offer走来了,ICE,0
1,2055,giao！为什么会有这种又帅又厉害的人哭我是活着凑数的,汇润烟酒行@羽儿（品质保证）,1
0,2055,Bgm都变了,queen糖糖,0
0,2055,我还能说啥呢🤣,耍脾气,0
0,2055,斯坦福都来了，常青藤还会远吗？,😯,1
1,2055,绝对的学霸,群星闪烁,0
0,2055,我的天啊，学霸,Hope,1
0,2055,这个好厉害啊,✨,0
0,2055,每个人的坐姿气质，说话语气条理真的是能看出什么的,Hope,0
6,2055,？？我震惊,,0
4,2055,说话再清晰一点就好了,,0
6,2055,这个  大佬,,0
4,2055,很优秀,,1
4,2055,妈呀,,0
0,2055,前方学霸警告，学渣请自觉躲避,故事终止🍀,1
0,2055,后期制作也膜拜,H·LB,0
0,2055,自闭症出现了,Hope,0
0,2055,师父别念了,．猫紫丶~♪,0
0,2055,自闭症出现了,.,0
0,2055,前方高能预警！,chenye,0
3,2055,绝对的学霸,,7
5,2055,斯坦福都来了，常青藤还会远吗？,,4
0,2055,还是比较喜欢学霸，虽然我们都是学渣,故事终止🍀,0
0,2055,这个好帅呀。,　 ㅤ ㅤ,1
6,2055,妥妥的学霸 ,原味,0
1,2055,好厉害,...,1
0,2055,姐妹们前方全程高能！！！！！,ICE,0
0,2055,前方学霸警告，学渣请自觉躲避,queen糖糖,0
6,2055,热搜预警！！,,30
0,2055,别人家的孩子,刘波,0
0,2055,姐妹们前方全程高能！！！！！,将离.,1
3,2055,后期制作也膜拜,,3
0,2055,当真学霸…,初夏微光,1
0,2055,当真学霸…,,0
4,2055,Bgm都变了,,1
0,2055,好了好了知道了，我已经开始自闭了,帝国女孩🍀,0
0,2055,前方学霸警告，学渣请自觉躲避,窒息.,0
0,2055,我滴个天哪,小屁孩🙈,0
0,2055,前方学霸警告，学渣请自觉躲避,starlitskyic,0
4,2055,维度打击,H.,0
0,2055,这个是真的学霸,,1
0,2055,姐妹们前方全程高能！！！！！,故事终止🍀,0
0,2055,王姐王姐！！,阿拉灯:),1
0,2055,这个  大佬,愚昧,0
0,2055,每个人的坐姿气质，说话语气条理真的是能看出什么的,,0
2,2055,又来一个王者,-Yin,0
4,2055,我的天啊，学霸,🐰＆✨,0
0,2055,绝对的学霸,何十七.,0
0,2055,Bgm都变了,莫兰迪色的小猫,0
0,2055,好运来合体,白心，,0
1,2055,BGM都不一样了哈哈哈,错雨,0
0,2055,BGM都不一样了哈哈哈,Stars、,1
1,2055,6666,,0
0,2055,Bgm都变了,初夏微光,0
2,2055,维度打击,-Yin,0
0,2055,绝了，学霸,momo,0
0,2055,此处应有掌声,serendipity,0
0,2055,绝了，学霸,时光ヾ瘦了,0
0,2055,别骂了别骂了已经在自闭了,,0
0,2055,又来一个王者,雯,0
0,2055,哇！！！期待拔高了！！！,故事终止🍀,0
0,2055,斯坦福都来了，常青藤还会远吗？,小光,1
0,2055,啊啊啊啊啊，我又自卑了,Monkey peach,5
0,2055,他在说什么？？？阿巴阿巴...,,0
4,2055,语速快,雨,0
4,2055,这个人是来找工作的,,7
6,2055,我估计连他简历上的字都认不全,隐形人,3
0,2055,又是一个别人家的孩子, ,0
0,2055,？？我震惊,🐟,0
5,2055,好运来2.0出现了,,5
4,2025,？？？？？？,,3
0,2025,这个问题问的好,白九汐,2
0,2025,？？这打辩论不会被人打？,将离.,0
0,2025,过于放飞了啊妹妹,P.J.Y,0
0,2025,啊，这就是学历带来的自信吗？,J,1
0,2025,感觉这女孩是来了解行业现状，试试水,春日宴.,0
0,2025,果然是学生说话都不陈述,,3
4,2025,给人感觉不舒服,夏天Shantih,6
3,2025,感觉这女孩是来了解行业现状，试试水,,3
0,2025,诶？！徐律来当嘉宾了,BIG🦢,0
0,2025,VIP :感觉这女孩是来了解行业现状，试试水,ㅤ🐝,2
0,2025,面试官：给你你来面我？,Emily,0
4,2025,啊大家对她印象这么好？？？我对她印象很差,,3
0,2025,过于放飞了啊妹妹,幽兰,0
0,2025,有点东西的，有点跳，还要反唱一下,🌴醉眼看雪花飘落💦,0
0,2025,这妹子没想着会进吧,,0
1,2025,躺坐？,,2
0,2025,好像跟熟人谈话啊哈哈,,5
4,2025,放飞自我女版苏大强,,0
4,2025,过于放飞了啊妹妹,,1
0,2025,她是来访问的吧,Skid,0
0,2025,事实证明这是王律亲闺女,hhhhhello,0
2,2025,干啥啥不行,,1
3,2025,但过于放松,梦飞行🚀,0
0,2025,绝了,呱,1
5,2025,他不是来面试，是来了解过程，回去辩论用,彦,0
3,2025,她像是躺在椅子上的,,0
0,2025,……后小半段好神奇,Vanessa🌈,0
3,2025,吃饭？？？？？？？？？？,肖战老婆,0
0,2025,就是来试试水 看看这行业咋样的,庸人何必自扰,0
1,2025,亲和力？,乘以一,1
0,2025,有点痞子气,Z'sQ,1
4,2025,打出问号了,wwDAYTOY,1
0,2025,不太行吧,,0
0,2025,给人感觉不舒服,endeavor,0
4,2025,还是有一定的节目效果,,1
0,2025,过于放飞了啊妹妹,"拜托拜托 ,",0
3,2025,不不她极度让人不舒服。挑眉，眼神不看人，手势，坐姿,,0
3,2025,前方高能,,0
3,2025,因为她可能觉得真的只是来面试的,陈大畅,8
0,2025,松弛快瘫了,黄薇蓉,0
1,2025,后面一段我已经看了好几遍了,诺一,3
0,2025,这个这个小妹妹太过于盲目自信了吧,🌴醉眼看雪花飘落💦,0
6,2025,小女生的小动作有点儿多,,3
6,2025,这个这个小妹妹太过于盲目自信了吧,,14
4,2025,过于放松了吧？,,0
0,2025,她只是想来试下。,弦,2
0,2025,过于放飞了啊妹妹,大玺斋,0
4,2025,哪来的亲和力 总翻白眼一脸不屑,,0
3,2025, 这人给人感觉不太ok,,0
0,2025,这样也夸啊,🌻,3
0,2025,这个适合做记者,,0
0,2025, 装自然,,0
6,2025,这不pass ？,,0
2,2025,这个问题问的好,chen*L,0
3,2025,很放松,,0
0,2025,我下巴都惊掉了，，，,小生宁采臣,0
5,2025,去吧！可以去领饭盒了,,3
0,2025,哈哈哈哈嗝,限量版溫柔,0
2,2025, 装自然,momo,0
3,2025,不喜欢这个拽拽的感觉,,0
4,2025,她像是躺在椅子上的,,0
4,2025,给人感觉不舒服,,0
4,2025,哪来的亲和力 总翻白眼一脸不屑,中行个贷部信贷专员   吉恒,5
0,2025,可是我觉得这么放松真的很厉害啊,我吃🍿,0
3,2025,弹幕都是什么人啊？人家挺好的小姑娘怎么说的那么过分,,5
2,2025,干饭了，干饭了哈哈哈哈,577,0
4,2025,这，女孩儿也太接地气了,yyj,0
0,2025,她像是躺在椅子上的,慕易,0
1,2025,VIP :过于放飞了啊妹妹,,10
0,2025,何炅觉得她看着舒服，为啥我觉得看着不自然呢？,,42
6,2025,我好喜欢她,huimin,5
0,2025,她就是来试试水,.,0
6,2025,她估计就是来 估计来试水的,,3
0,2025,感觉这女孩是来了解行业现状，试试水,FT,0
2,2025,给人感觉不舒服,momo,1
1,2025, 体验生活来的哈哈,,0
3,2025,杨天真有点不屑的样子,,0
0,2025,？？？是我对“亲和力”有所误解吗？,1号,0
1,2025,只能说目前最喜欢第二个女生和那个校草,,3
5,2025,这个面试官会很喜欢的，因为特别,,1
0,2025,给人感觉不舒服,🌴醉眼看雪花飘落💦,0
2,2025,故意抖机灵，没用的废话太多了,momo,0
0,2025,坐姿不过关,星海～阳,0
1,2025,这个小妹妹真的有点搞笑 由内而外都看不出她重视面试,雨烟an.,24
6,2025,撩头发？？吃饭？？？,,1
2,2025,干啥啥不行,星辰闪耀,0
0,2025,情商好低哇,Crystal.,0
3,2025,这个可以坐前台,天空之城,7
0,2025,啊大家对她印象这么好？？？我对她印象很差,,1
0,2025,啊大家对她印象这么好？？？我对她印象很差,王家二姑靚,1
3,2025,？？？是我对“亲和力”有所误解吗？,,30
5,2025,小动作太多了,,7
0,2025,帅哥帅哥,迪士尼在园公主,2
1,2025,不松弛啊。撩头发、不敢直视面试官,,0
1,2025,？？？是我对“亲和力”有所误解吗？,,14
3,2025,这女的都赞成这样，真的没人了吗？,TY,6
3,2025,即使面试过不了，但在过程中可以学习一下，她很好啊,,5
2,2025,干饭人啊这是 哈哈,,0
4,2025,躺坐？,,0
5,2025,前方学霸警告，学渣请自觉躲避,。one,2
0,2025,她像是躺在椅子上的,🌴醉眼看雪花飘落💦,0
0,2025,啊大家对她印象这么好？？？我对她印象很差,,0
1,2025,这个女孩实际是最后一个面试，大家都饿了,,0
0,2025,小动作多,,11
1,2025,VIP :因为她可能觉得真的只是来面试的,,6
0,2025,后面一段我已经看了好几遍了,,8
3,2025,这个这个小妹妹太过于盲目自信了吧,,1
4,2025,这个这个小妹妹太过于盲目自信了吧,,6
0,2025,这个这个小妹妹太过于盲目自信了吧,🍉  可乐焗啊刺,0
4,2025,太放飞自我了,,17
2,2025,说好听点是太轻松，难听点说就是没礼貌,,36
0,2025,这女孩我爱了啊,,9
0,2025,其实我不喜欢的她这种态度,,3
3,2025,在大个几岁不行吗？这话说的,,2
1,2025,感觉这女孩是来了解行业现状，试试水,腾讯网友,11
0,2025,何炅觉得她看着舒服，为啥我觉得看着不自然呢？,🌴醉眼看雪花飘落💦,0
0,2025,啊大家对她印象这么好？？？我对她印象很差,xiK-,0
0,2025,？？？是我对“亲和力”有所误解吗？,一颗星星,0
2,2025,干饭了，干饭了哈哈哈哈,Day Toy,1
4,2025,所以HR会拦掉很多交流下来会让部门领导感兴趣的求职者,,1
3,2025,你们不喜欢，面试官喜欢，气不气？？？,,11
5,2025,大神来袭,,11
2,2025,哪来的亲和力 总翻白眼一脸不屑,,18
0,2025,只能说目前最喜欢第二个女生和那个校草,Y.姜语,0
0,2025,他来了他来了 他带着offer走来了,路人甲,0
0,2025,骁妈要来了,白衣煮酒,0
6,2025,去吧！可以去领饭盒了,,1
0,2025,前方学霸警告，学渣请自觉躲避,,3
0,2025,百分百不会过的这种正常情况下,🌴醉眼看雪花飘落💦,0
0,2025,她像是躺在椅子上的,7,17
0,2025,她像是躺在椅子上的,🦢,0
0,2025,不喜欢这个拽拽的感觉,波霸奶茶三分糖谢谢,0
0,2025,学霸出没,,7
1,2025,不不她极度让人不舒服。挑眉，眼神不看人，手势，坐姿,,0
6,2025,这个小妹妹真的有点搞笑 由内而外都看不出她重视面试,,10
0,2025,感觉这女孩是来了解行业现状，试试水,国家一级退堂鼓表演艺术家,9
2,2025,太放飞自我了,素珩小姐,0
2,2025,跳过来看大佬,,3
1,2025,这个女孩儿太松弛了，从坐姿就能看出来,,1
1,2025,啊大家对她印象这么好？？？我对她印象很差,,2
2,2025,她才大三 无所谓的,致我爱你的时光,12
0,2025,她估计就是来 估计来试水的,大玺斋,0
0,2025,？？？是我对“亲和力”有所误解吗？,少爷,0
4,2025,自己给自己干，哪有加班一说,,1
4,2025,来自高位者的亲和力。这是藏锋芒没藏好啊,中行个贷部信贷专员   吉恒,3
0,2025,感觉这女孩是来了解行业现状，试试水,塞纳河,0
0,2025,律师都喜欢辩论很厉害的,,4
0,2025,这个可以坐前台,H.,0
3,2025,何炅觉得她看着舒服，为啥我觉得看着不自然呢？,L. H,21
0,2025,给人感觉不舒服,媛媛,0
4,2025,给人感觉不舒服,,4
0,2025,学神要出现了！,我是火星人👀,2
0,2025,？？？是我对“亲和力”有所误解吗？,🍉  可乐焗啊刺,0
2,2025,她是来领盒饭的,,8
0,2025,？？？是我对“亲和力”有所误解吗？,Liquor,0
1,2025,小动作多,,1
4,2025,前方持续高能,,20
2,2025,？？？是我对“亲和力”有所误解吗？,,14
0,2025,前方学霸警告，学渣请自觉躲避,我懒得想昵称,0
4,2025,郭阳郭亮的感觉？有没有,,0
5,2025,这女孩我爱了啊,,1
3,2025,她就是自我感觉过于良好,,65
0,2025,说好听点是太轻松，难听点说就是没礼貌,,0
4,2025,哪来的亲和力 总翻白眼一脸不屑,,0
2,2025,后面一段我已经看了好几遍了,星辰闪耀,0
0,2025,前方学霸警告，学渣请自觉躲避,Hope,1
0,2025,啊大家对她印象这么好？？？我对她印象很差,🦢,2
0,2025,这女孩我爱了啊,Artttgvhun,0
1,2025,过于放飞了啊妹妹,27.3°C,3
0,2025,不喜欢杨天真,好一场风花雪月,0
0,2025,因为她可能觉得真的只是来面试的,🌴醉眼看雪花飘落💦,0
6,2025,这个人给人就是很傲慢,,0
0,2025,何炅觉得她看着舒服，为啥我觉得看着不自然呢？,.,0
4,2025,女孩不错，喜欢,,0
1,2025,前方BGM准备,郑文,1
4,2025,你们不喜欢，面试官喜欢，气不气？？？,,1
0,2025,高能预警，真学神来了,星星跌入梦里.,1
0,2025,只能说目前最喜欢第二个女生和那个校草,满园春秀,1
0,2025,这个这个小妹妹太过于盲目自信了吧,七哥,0
0,2025,？？？是我对“亲和力”有所误解吗？,﹏二十三丝动紫皇﹎,0
0,2025,她像是躺在椅子上的,...,0
0,2025,啊大家对她印象这么好？？？我对她印象很差,,0
2,2025,我觉得这个女孩给我的感觉更像是记者，说是舒服更像是随意,,3
0,2025,节目效果，太夸张了,甜心酥,1
1,2025,撩头发？？吃饭？？？,山谷百合,1
5,2025,她是来领盒饭的,,10
3,2025,撩头发？？吃饭？？？,,0
0,2025,问题问得好,,2
2,2025,这得多大背景啊,半毛钱,1
3,2025,感觉这女孩是来了解行业现状，试试水,Angela-J,5
0,2025,她像是躺在椅子上的,🐾,0
2,2025,第二季学历都太牛逼了,,1
0,2025,太放飞自我了,H.,0
5,2025,打工人 : 她就是自我感觉过于良好,,1
4,2025,谁问谁问题呢？,,1
0,2025,前方学霸警告，学渣请自觉躲避,房东的猫(´・ω・｀*),0
6,2025,她才大三 无所谓的,,9
5,2025,BGM都不一样了哈哈哈,,15
1,2025,你们不喜欢，面试官喜欢，气不气？？？,們.,2
0,2025,有傲气的李浩源啊啊啊啊啊想你,叶子🍃,0
3,2025,加油团成员怎么睁眼说瞎话呢,,1
0,2025,哪来的亲和力 总翻白眼一脸不屑,1号,0
3,2025,这个主动权也太强了,,0
5,2025,过来长见识的,,10
3,2025,说好听点是太轻松，难听点说就是没礼貌,香香鼠,1
0,2025,说好听点是太轻松，难听点说就是没礼貌,影子＆影子🔥,0
0,2025,前方学霸警告，学渣请自觉躲避,木木,0
0,2025,？？？是我对“亲和力”有所误解吗？,🦢,0
0,2025,哪来的亲和力 总翻白眼一脸不屑,yolo .,0
5,2025,姐妹们前方全程高能！！！！！,葡萄侦探,8
0,2025,感觉这女孩是来了解行业现状，试试水,海是没有墙的城i,0
0,2025,小动作太多了,,3
3,2025,不松弛啊。撩头发、不敢直视面试官,,4
0,2025,她像是躺在椅子上的,eun,12
0,2025,前方学霸警告，学渣请自觉躲避,故事终止🍀,0
4,2025, 她就是自我感觉过于良好,,1
0,2025,感觉这女孩是来了解行业现状，试试水,🐾,0
0,2025,感觉不注重细节注重能力,星海～阳,0
3,2025,感觉这女孩是来了解行业现状，试试水,,37
0,2025,？？？是我对“亲和力”有所误解吗？,幸🌈,0
0,2025,我觉得这个女孩给我的感觉更像是记者，说是舒服更像是随意,,4
3,2025,前方高能预警,,31
1,2025,前方高能,,0
3,2025,啊大家对她印象这么好？？？我对她印象很差,,65
1,2025,她才大三 无所谓的,,4
0,2025,啊大家对她印象这么好？？？我对她印象很差,风华,0
6,2025,哪来的亲和力 总翻白眼一脸不屑,,0
0,2025,学神要出现了！,W+H,0
5,2025,我觉得也可以，就是可能会过于个性,,0
0,2025,她是来领盒饭的,雪,0
0,2025,前方持续高能,Saqra,0
1,2025,给人感觉不舒服,hj呢,0
0,2025,前方高能预警。,,0
4,2025,前方持续高能,,4
0,2025,后面一段我已经看了好几遍了,爷爷の猫,0
3,2025,个个以为自己是心理分析师 其实狗屁不清白，，，,Leslie Cheung,0
0,2025,说好听点是太轻松，难听点说就是没礼貌,米卡卡卡咔！,0
0,2025,她是来领盒饭的,一半天堂,1
0,2025,啊大家对她印象这么好？？？我对她印象很差,波霸奶茶三分糖谢谢,0
3,2025,没什么礼貌，姿态很高,,4
4,2025,这姑娘人精,,0
0,2025,放飞自我,南,0
2,2025,懂王来了,Alainia,3
3,2025,这个肯定会要,,0
1,2025,她本科就是五院的啊 有几个海归本科是二本啊……,,1
0,2025,高能预警，真学神来了,🐾,0
3,2025,何炅觉得她看着舒服，为啥我觉得看着不自然呢？,,0
3,2025,非常好的白纸没戏了,,11
0,2025,啊大家对她印象这么好？？？我对她印象很差,羡羡,0
0,2025,太傲了吧。。。。你最弱啊。。。,,2
4,2025,前方高能牛逼人物名校毕业学霸级别,,6
0,2025,额 你们是律师吗,,2
2,2025,前方名场面，哈哈哈哈,十分奶思💛,7
0,2025,来了王骁带着凡尔赛来了,甜甜的棉花糖,0
0,2025,VIP :百分百不会过的这种正常情况下,,0
2,2025,BGM都不一样了哈哈哈,,1
3,2025,打工人 : 她就是自我感觉过于良好,常馨香,1
0,2025,这不叫亲和力 这叫没大没小,Wing Feng,0
0,2025,前方BGM准备,Mr.树洞,1
0,2025,她像是躺在椅子上的,🌴醉眼看雪花飘落💦,0
2,2025,前方持续高能,,2
6,2025,学霸来了,,8
0,2025,不觉得有点没礼貌吗,当时只道是寻常,0
0,2025,说好听点是太轻松，难听点说就是没礼貌,Ella,0
0,2025,前方学霸警告，学渣请自觉躲避,熬夜看🐟,0
2,2025,不觉得有点没礼貌吗,momo,0
0,2025,高能预警，真学神来了,,0
0,2025,只能说目前最喜欢第二个女生和那个校草,大玺斋,0
1,2025,前方核能,。,0
0,2025,？？？是我对“亲和力”有所误解吗？,风华,0
0,2025,弹幕对女生要求好高啊,杨猪猪呀,0
0,2025,不会没礼貌，规规矩矩面试才惨，弹幕是没面试过？,绝美左哥看看我,1
0,2025,笑死 有的人比面试官还懂面试,,1
2,2025,没感觉亲和力只觉得不舒服,,0
0,2025,啊大家对她印象这么好？？？我对她印象很差,类---,2
1,2025,前方高能预警！！！！！！1,,1
2,2025,UIR的学妹来了师兄好帅,,5
5,2025,大家注意  晋江男主出现了,,61
0,2025,前方学霸警告，学渣请自觉躲避,xiK-,0
0,2025,前方BGM准备,小悠,0
6,2025,前方高能预警,,1
4,2025,她是来领盒饭的,富婆,0
5,2025,说好听点是太轻松，难听点说就是没礼貌,,0
1,2025,？？？是我对“亲和力”有所误解吗？,,0
0,1965, 她给人感觉舒服吗?,,1
4,1965,说到底还是看你的的简历够不够优秀,yyj,1
1,1965,有点傲慢,,0
0,1965,所草好搞笑哦,荨格格,2
0,1965,再年长几岁吧,屈文娜,0
0,1965,这都什么坐姿啊哈哈哈哈哈哈,一口酸酸酸橙子,0
2,1965,说实在的，这个妹妹的是辩论打多了吗，莫名感觉特别有攻击性,,0
1,1965,朱一喧这双眼皮是不是割的[划重点],蛋黄酱拌饭🐧,0
0,1965,坐姿啊   这一季的啧啧  太……,灰木,0
3,1965,不喜欢这个女孩，没坐姿,11,31
1,1965,这女孩儿坐姿也不好 很随便,,12
3,1965,老个几岁。。。,,6
0,1965,大老板都喜欢在金子里面挑金子，哈哈,,1
0,1965,这个女的自我感觉良好,叶子🍃,0
5,1965,辩论仪态应该也是注意的吧,,1
1,1965,仪态不行,,1
0,1965,这个妹子好像有点自信,,0
6,1965,面试官说年纪小不要 就是说明你不优秀 只是借口还去问,,21
0,1965,说到底还是看你的的简历够不够优秀,一袭青衣卧龙城,0
5,1965,坐姿啊   这一季的啧啧  太……,,6
0,1965,内卷,∩_∩寻--梦,0
2,1965,小动作忒多 辩手的习惯？,,3
1,1965,坐姿真的是,,0
5,1965,小朋友 你面试太放松了也不行啊,,1
0,1965,不尊重人啊,,1
0,1965,当初的浩源也是本科啊，优秀自然录取,Zero,0
1,1965,这…有丢丢尬,,0
0,1965,老个几岁？,栀子花,0
2,1965,华东政法本科都这样要被pass吗,,6
0,1965,再次明白我考研的必要性了,,1
1,1965,VIP :坐姿，手势不行,谁能凭爱将富士山私有,0
0,1965,妹妹的坐姿更端庄一些就有更好了,Kayla,0
1,1965,坐姿有点没礼貌,Sweet,14
3,1965,我也觉得坐姿不对,,0
1,1965,卷就是卷,,1
0,1965,这个坐姿真的是醉了！,当时只道是寻常,0
0,1965,面对面试管各种换座姿，各种手势合适吗,抹茶红豆,7
6,1965,这女的。。。嗯。。。不行,,18
1,1965,礼仪方面不太行啊,腾讯网友,0
0,1965,不喜欢这个女孩，没坐姿,叶子🍃,0
0,1965,这个女生太不正式了，随意,,0
5,1965,呵呵，你和金融和互联网比竞争？,,0
3,1965,这女的下去 谢谢,🍒,8
6,1965,这女生坐姿太随意了,,0
0,1965,老个几岁。。。那老女人不会喜欢你的,,0
0,1965,这个坐姿真的是醉了！,咩咩哎哟🐑,0
0,1965,太随意了吧,九九,0
4,1965,坐姿太差了，这面试形象,Judd,2
0,1965,老个几岁？,看部电影截个屏,0
